r_AU,F_exact,F_no_nn_softened,F_simon_corrected,c_pred,rel_err_no_nn_softened,rel_err_simon_corrected
3.830324246336902451e-04,6.815989626102472539e+04,3.325830166814787663e+04,6.832655957229337946e+04,2.054421186447143555e+00,5.120546906236170814e-01,2.445181410347240826e-03
3.863399201383706369e-04,6.699784420501378190e+04,3.301174106299931009e+04,6.717668425454024691e+04,2.034933090209960938e+00,5.072715927697136751e-01,2.669340359358630173e-03
3.896759759575564954e-04,6.585560387195086514e+04,3.276359798899821180e+04,6.604529824245277268e+04,2.015813350677490234e+00,5.024933936874452778e-01,2.880459055097996188e-03
3.930408387103482334e-04,6.473283749351973529e+04,3.251395041556180513e+04,6.493220713297848124e+04,1.997056841850280762e+00,4.977209145386727873e-01,3.079884138845364640e-03
3.964347571454089570e-04,6.362921305998636672e+04,3.226287625099519209e+04,6.383707001615579065e+04,1.978654026985168457e+00,4.929549699038490163e-01,3.266690662565118267e-03
3.998579821593521016e-04,6.254440422202183981e+04,3.201045328670907111e+04,6.275953122059025918e+04,1.960594892501831055e+00,4.881963672868721016e-01,3.439588261241655846e-03
4.033107668152915342e-04,6.147809019419766992e+04,3.175675914227485919e+04,6.169946729663956648e+04,1.942876696586608887e+00,4.834459066317567943e-01,3.600910531583009951e-03
4.067933663615475102e-04,6.042995566012802738e+04,3.150187121138325165e+04,6.065644104436636553e+04,1.925486922264099121e+00,4.787043798516579796e-01,3.747899229186002924e-03
4.103060382505166709e-04,5.939969067922828253e+04,3.124586660876849419e+04,5.963029530970747874e+04,1.908421874046325684e+00,4.739725703707243776e-01,3.882253052873847234e-03
4.138490421577040732e-04,5.838699059506351477e+04,3.098882211815801566e+04,5.862075777357818151e+04,1.891674280166625977e+00,4.692512526792561034e-01,4.003754537306658361e-03
4.174226400009200199e-04,5.739155594525942433e+04,3.073081414130470148e+04,5.762755935120626964e+04,1.875236988067626953e+00,4.645411919025853598e-01,4.112162530877320338e-03
4.210270959596426089e-04,5.641309237294922787e+04,3.047191864815538429e+04,5.665052147063781740e+04,1.859105825424194336e+00,4.598431433840871052e-01,4.208758777464922246e-03
4.246626764945457327e-04,5.545131053973070811e+04,3.021221112820661801e+04,5.568927872805661173e+04,1.843270540237426758e+00,4.551578522826858486e-01,4.291479967013585479e-03
4.283296503672002239e-04,5.450592604010610376e+04,2.995176654309503283e+04,5.474366549801294605e+04,1.827727437019348145e+00,4.504860531851863081e-01,4.361717618225783265e-03
4.320282886599388248e-04,5.357665931738228392e+04,2.969065928046739282e+04,5.381345633166176412e+04,1.812470912933349609e+00,4.458284697337479008e-01,4.419779383345283884e-03
4.357588647958988027e-04,5.266323558100323135e+04,2.942896310917111987e+04,5.289842478969418880e+04,1.797495365142822266e+00,4.411858142687536954e-01,4.465908827975531223e-03
4.395216545592334299e-04,5.176538472529294813e+04,2.916675113580375182e+04,5.199833670260142389e+04,1.782794952392578125e+00,4.365587874873329555e-01,4.500149637536717158e-03
4.433169361154996467e-04,5.088284124958326720e+04,2.890409576265619035e+04,5.111298170406126155e+04,1.768364667892456055e+00,4.319480781177305606e-01,4.522948185010781594e-03
4.471449900322216906e-04,5.001534417970347567e+04,2.864106864708122521e+04,5.024213136774324812e+04,1.754198908805847168e+00,4.273543626097060510e-01,4.534352242482498664e-03
4.510060992996318832e-04,4.916263699080850347e+04,2.837774066231591496e+04,4.938561123054912605e+04,1.740293979644775391e+00,4.227783048411042910e-01,4.535441005377926701e-03
4.549005493515917214e-04,4.832446753152256861e+04,2.811418185978275869e+04,4.854316776652866974e+04,1.726643443107604980e+00,4.182205558407120494e-01,4.525662592421543853e-03
4.588286280866902883e-04,4.750058794937680068e+04,2.785046143289220709e+04,4.771460831000463077e+04,1.713243007659912109e+00,4.136817535274823765e-01,4.505636032461741124e-03
4.627906258895304490e-04,4.669075461751684634e+04,2.758664768236436066e+04,4.689973263952537673e+04,1.700088143348693848e+00,4.091625224661767923e-01,4.475790201303122065e-03
4.667868356521939939e-04,4.589472806266112457e+04,2.732280798308658996e+04,4.609837581384940131e+04,1.687175631523132324e+00,4.046634736394530418e-01,4.437279831143825341e-03
4.708175527958925592e-04,4.511227289428715449e+04,2.705900875251902835e+04,4.531026146114919538e+04,1.674498200416564941e+00,4.001852042363913675e-01,4.388796089392192797e-03
4.748830752928093137e-04,4.434315773502447701e+04,2.679531542065750182e+04,4.453528200002122321e+04,1.662054777145385742e+00,3.957282974574180545e-01,4.332669904673854856e-03
4.789837036881251764e-04,4.358715515223501279e+04,2.653179240156079322e+04,4.377321230393142469e+04,1.649839997291564941e+00,3.912933223355751222e-01,4.268623429232257412e-03
4.831197411222366671e-04,4.284404159075974167e+04,2.626850306644568263e+04,4.302385017117781535e+04,1.637849330902099609e+00,3.868808335740421267e-01,4.196816494008197111e-03
4.872914933531662563e-04,4.211359730681173824e+04,2.600550971835057135e+04,4.228699368178626173e+04,1.626078248023986816e+00,3.824913713997957765e-01,4.117348933914918331e-03
4.914992687791651079e-04,4.139560630299656623e+04,2.574287356836598337e+04,4.156249045005526568e+04,1.614524126052856445e+00,3.781254614332706376e-01,4.031445893972060261e-03
4.957433784615123329e-04,4.068985626444020454e+04,2.548065471342700766e+04,4.085016237002190610e+04,1.603183388710021973e+00,3.737836145738579474e-01,3.939706853223680361e-03
5.000241361475082609e-04,3.999613849600642425e+04,2.521891211566087804e+04,4.014977394487629499e+04,1.592050194740295410e+00,3.694663269010591833e-01,3.841257047482498667e-03
5.043418582936717593e-04,3.931424786058361497e+04,2.495770358327948998e+04,3.946120497389454977e+04,1.581123232841491699e+00,3.651740795910778936e-01,3.738011568530443928e-03
5.086968640891303224e-04,3.864398271842505346e+04,2.469708575300544908e+04,3.878422690992535354e+04,1.570396900177001953e+00,3.609073388486396250e-01,3.629133997967375503e-03
5.130894754792200089e-04,3.798514486752195808e+04,2.443711407401637189e+04,3.811870667870951729e+04,1.559869408607482910e+00,3.566665558537705505e-01,3.516159057794121523e-03
5.175200171892830291e-04,3.733753948499422404e+04,2.417784279339172645e+04,3.746444332759956160e+04,1.549536228179931641e+00,3.524521667232870525e-01,3.398827141685102117e-03
5.219888167486739323e-04,3.670097506947982038e+04,2.391932494304283682e+04,3.682125439887239190e+04,1.539393544197082520e+00,3.482645924867015519e-01,3.277278850626360370e-03
5.264962045149722270e-04,3.607526338450654293e+04,2.366161232810571892e+04,3.618900614957587823e+04,1.529439568519592285e+00,3.441042390762471537e-01,3.152929581054287646e-03
5.310425136984041426e-04,3.546021940282917785e+04,2.340475551677395924e+04,3.556750783123094152e+04,1.519670128822326660e+00,3.399714973307068622e-01,3.025599677852069524e-03
5.356280803864760286e-04,3.485566125171563181e+04,2.314880383154738956e+04,3.495657282009674236e+04,1.510081171989440918e+00,3.358667430127155740e-01,2.895127068523010126e-03
5.402532435688173294e-04,3.426141015916616016e+04,2.289380534187061130e+04,3.435605404726566485e+04,1.500670313835144043e+00,3.317903368391947327e-01,2.762404923201447569e-03
5.449183451622438687e-04,3.367729040104889282e+04,2.263980685813337550e+04,3.376579069978214829e+04,1.491434574127197266e+00,3.277426245245594338e-01,2.627892496080952520e-03
5.496237300360325541e-04,3.310312924913714232e+04,2.238685392700432567e+04,3.318563844230010727e+04,1.482371687889099121e+00,3.237239368363383218e-01,2.492489230912077729e-03
5.543697460374145481e-04,3.253875692003271251e+04,2.213499082806744264e+04,3.261537890268869160e+04,1.473476052284240723e+00,3.197345896628312478e-01,2.354791329130530731e-03
5.591567440172927599e-04,3.198400652495940085e+04,2.188426057172943547e+04,3.205491179688081320e+04,1.464747309684753418e+00,3.157748840924107792e-01,2.216897744379832738e-03
5.639850778561769380e-04,3.143871402041308465e+04,2.163470489836571869e+04,3.150405243932882513e+04,1.456181287765502930e+00,3.118451065040906411e-01,2.078278993005769435e-03
5.688551044903446003e-04,3.090271815965284986e+04,2.138636427867100065e+04,3.096264877707062624e+04,1.447775244712829590e+00,3.079455286689496973e-01,1.939331585919289083e-03
5.737671839382280222e-04,3.037586044501924698e+04,2.113927791517983860e+04,3.043054945420476361e+04,1.439526438713073730e+00,3.040764078620178945e-01,1.800410206799064536e-03
5.787216793270282553e-04,2.985798508106544614e+04,2.089348374492183211e+04,2.990760389733600823e+04,1.431432127952575684e+00,3.002379869842083382e-01,1.661827351572630219e-03
5.837189569195605152e-04,2.934893892848736505e+04,2.064901844317515861e+04,2.939365747424223810e+04,1.423489332199096680e+00,2.964304946938876584e-01,1.523685263846703266e-03
5.887593861413275773e-04,2.884857145883958583e+04,2.040591742828193310e+04,2.888856645724882765e+04,1.415695548057556152e+00,2.926541455476718845e-01,1.386377085129004375e-03
5.938433396078339737e-04,2.835673471002264705e+04,2.016421486748764073e+04,2.839218790308197276e+04,1.408048272132873535e+00,2.889091401500248346e-01,1.250256541236915899e-03
5.989711931521271137e-04,2.787328324253006576e+04,1.992394368376772400e+04,2.790437022662681193e+04,1.400544524192810059e+00,2.851956653112522888e-01,1.115296817610367426e-03
6.041433258525847347e-04,2.739807409644052677e+04,1.968513556360251823e+04,2.742496088106914249e+04,1.393181204795837402e+00,2.815138942134640665e-01,9.813384887556297204e-04
6.093601200609362160e-04,2.693096674914383766e+04,1.944782096566294786e+04,2.695385060852786773e+04,1.385957360267639160e+00,2.778639865840978884e-01,8.497229081001176926e-04
6.146219614305284884e-04,2.647182307378740006e+04,1.921202913036827886e+04,2.649086561355869344e+04,1.378868699073791504e+00,2.742460888765845817e-01,7.193512784599050006e-04
6.199292389448361057e-04,2.602050729843110093e+04,1.897778809027756870e+04,2.603590729671661029e+04,1.371914744377136230e+00,2.706603344577440673e-01,5.918408165100567768e-04
6.252823449462160217e-04,2.557688596589871304e+04,1.874512468127646935e+04,2.558880259775860759e+04,1.365091085433959961e+00,2.671068438015061774e-01,4.659141021226282774e-04
6.306816751649128167e-04,2.514082789431355923e+04,1.851406455452092268e+04,2.514942780756874708e+04,1.358395814895629883e+00,2.635857246885454086e-01,3.420696124781561582e-04
6.361276287483128575e-04,2.471220413830720281e+04,1.828463218909972056e+04,2.471767520085693832e+04,1.351827859878540039e+00,2.600970724114362032e-01,2.213911199144973129e-04
6.416206082904493419e-04,2.429088795088954430e+04,1.805685090537801807e+04,2.429338326194268666e+04,1.345383167266845703e+00,2.566409699849293569e-01,1.027262180858637316e-04
6.471610198617685269e-04,2.387675474596852655e+04,1.783074287898385592e+04,2.387645065348076241e+04,1.339060902595520020e+00,2.532174883609553673e-01,1.273592207146500290e-05
6.527492730391436975e-04,2.346968206150958576e+04,1.760632915540102840e+04,2.346673817308038997e+04,1.332858085632324219e+00,2.498266866479836035e-01,1.254336731737746343e-04
6.583857809361573672e-04,2.306954952332243920e+04,1.738362966513071660e+04,2.306412094504839843e+04,1.326772451400756836e+00,2.464686123343446111e-01,2.353135794243700987e-04
6.640709602336388080e-04,2.267623880946577628e+04,1.716266323938611094e+04,2.266848356629853151e+04,1.320802211761474609e+00,2.431433015151580335e-01,3.419986547331424183e-04
6.698052312104674265e-04,2.228963361525864457e+04,1.694344762628389071e+04,2.227969740328687840e+04,1.314944744110107422e+00,2.398507791224955832e-01,4.457772677323961603e-04
6.755890177746426374e-04,2.190961961888832229e+04,1.672599950749718846e+04,2.189764746322175779e+04,1.309198141098022461e+00,2.365910591584312883e-01,5.464337526080684541e-04
6.814227474946206670e-04,2.153608444760458588e+04,1.651033451533565676e+04,2.152221983964410902e+04,1.303560495376586914e+00,2.333641449306228521e-01,6.437849923094535751e-04
6.873068516309240343e-04,2.116891764449027323e+04,1.629646725021827115e+04,2.115330563396992511e+04,1.298030138015747070e+00,2.301700292900981659e-01,7.374968707675768871e-04
6.932417651680196965e-04,2.080801063579856782e+04,1.608441129850594189e+04,2.079077389270926869e+04,1.292603969573974609e+00,2.270086948709089947e-01,8.283705439694771409e-04
6.992279268464791963e-04,2.045325669884678064e+04,1.587417925066085081e+04,2.043453559447311636e+04,1.287281394004821777e+00,2.238801143313334796e-01,9.153116615761161881e-04
7.052657791954113770e-04,2.010455093045779722e+04,1.566578271970110654e+04,2.008446261347418476e+04,1.282059311866760254e+00,2.207842505963208968e-01,9.991925237772536494e-04
7.113557685651737380e-04,1.976179021593963989e+04,1.545923235991953879e+04,1.974045669974862903e+04,1.276936411857604980e+00,2.177210571008746931e-01,1.079533582630761920e-03
7.174983451603733804e-04,1.942487319859350828e+04,1.525453788583611458e+04,1.940240946354884727e+04,1.271910667419433594e+00,2.146904780340781749e-01,1.156441785488078900e-03
7.236939630731461593e-04,1.909370024974202533e+04,1.505170809135491800e+04,1.907022107740195133e+04,1.266980528831481934e+00,2.116924485834912328e-01,1.229681624460990993e-03
7.299430803167257509e-04,1.876817343926837202e+04,1.485075086909699166e+04,1.874377857111987760e+04,1.262143492698669434e+00,2.087268951796350525e-01,1.299799803504234639e-03
7.362461588593026364e-04,1.844819650665763402e+04,1.465167322988118212e+04,1.842299697847899370e+04,1.257398843765258789e+00,2.057937357403122058e-01,1.365961608742960291e-03
7.426036646581756027e-04,1.813367483253191676e+04,1.445448132232639364e+04,1.810776244008459980e+04,1.252743840217590332e+00,2.028928799145018891e-01,1.428965319309133094e-03
7.490160676941980383e-04,1.782451541067072321e+04,1.425918045254909157e+04,1.779798351452603674e+04,1.248177170753479004e+00,2.000242293255966031e-01,1.488505888289284786e-03
7.554838420065185895e-04,1.752062682050850344e+04,1.406577510393127159e+04,1.749356799412411783e+04,1.243697404861450195e+00,1.971876778137416630e-01,1.544398306156051026e-03
7.620074657276301646e-04,1.722191920010072135e+04,1.387426895693425467e+04,1.719441477181977825e+04,1.239302396774291992e+00,1.943831116770591005e-01,1.597059419532188135e-03
7.685874211187098282e-04,1.692830421955133716e+04,1.368466490893577793e+04,1.690043411384022693e+04,1.234990715980529785e+00,1.916104099115444603e-01,1.646361345451345312e-03
7.752241946052751756e-04,1.663969505489281437e+04,1.349696509406725636e+04,1.661153733792308049e+04,1.230760931968688965e+00,1.888694444494314617e-01,1.692201502301825949e-03
7.819182768131410300e-04,1.635600636241181564e+04,1.331117090303044642e+04,1.632763365499112115e+04,1.226611375808715820e+00,1.861600803958348149e-01,1.734696526280314231e-03
7.886701626046895832e-04,1.607715425341242735e+04,1.312728300287248567e+04,1.604863509682864242e+04,1.222540497779846191e+00,1.834821762634902820e-01,1.773893323050729090e-03
7.954803511154531119e-04,1.580305626940971706e+04,1.294530135669998162e+04,1.577445332897485605e+04,1.218546628952026367e+00,1.808355842054139295e-01,1.809962576051081865e-03
8.023493457910129550e-04,1.553363135774619332e+04,1.276522524331321074e+04,1.550501346226987152e+04,1.214629054069519043e+00,1.782201502453227004e-01,1.842318439084807916e-03
8.092776544242180061e-04,1.526879984762391541e+04,1.258705327674260843e+04,1.524021569589049795e+04,1.210785031318664551e+00,1.756357145056579028e-01,1.872062769744515165e-03
8.162657891927193590e-04,1.500848342654546286e+04,1.241078342567068830e+04,1.497998742758803201e+04,1.207013845443725586e+00,1.730821114330732269e-01,1.898659454627511659e-03
8.233142666968389957e-04,1.475260511715616485e+04,1.223641303272289224e+04,1.472424937753822269e+04,1.203314185142517090e+00,1.705591700212412964e-01,1.922083550176950217e-03
8.304236079977569051e-04,1.450108925448148329e+04,1.206393883361253211e+04,1.447292618854303328e+04,1.199684977531433105e+00,1.680667140308624019e-01,1.942134514463896271e-03
8.375943386560280157e-04,1.425386146355243363e+04,1.189335697612514195e+04,1.422592638023914515e+04,1.196123719215393066e+00,1.656045622067518208e-01,1.959825650383887913e-03
8.448269887704396757e-04,1.401084863741223853e+04,1.172466303892844553e+04,1.398318829181956607e+04,1.192630290985107422e+00,1.631725284918961738e-01,1.974209150958413077e-03
